,index,Region,Car CPI
2026,11/1/2017,Urban Hawaii,107.927
2027,12/1/2017,Urban Hawaii,107.927
2028,1/1/2018,Urban Hawaii,108.649
2029,2/1/2018,Urban Hawaii,108.649
2030,3/1/2018,Urban Hawaii,110.924
2031,4/1/2018,Urban Hawaii,110.924
2032,5/1/2018,Urban Hawaii,109.336
2033,6/1/2018,Urban Hawaii,109.336
2034,7/1/2018,Urban Hawaii,105.858
2035,8/1/2018,Urban Hawaii,105.858
2036,9/1/2018,Urban Hawaii,104.869
2037,10/1/2018,Urban Hawaii,104.869
2038,11/1/2018,Urban Hawaii,104.772
2039,12/1/2018,Urban Hawaii,104.772
2040,1/1/2019,Urban Hawaii,104.092
2041,2/1/2019,Urban Hawaii,104.092
2042,3/1/2019,Urban Hawaii,104.748
2043,4/1/2019,Urban Hawaii,104.748
2044,5/1/2019,Urban Hawaii,104.549
2045,6/1/2019,Urban Hawaii,104.549
2046,7/1/2019,Urban Hawaii,104.549
2047,8/1/2019,Urban Hawaii,104.549
2048,9/1/2019,Urban Hawaii,104.549
2049,10/1/2019,Urban Hawaii,104.549
2050,11/1/2019,Urban Hawaii,103.222
2051,12/1/2019,Urban Hawaii,103.222
2052,1/1/2020,Urban Hawaii,98.747
2053,2/1/2020,Urban Hawaii,98.747
2054,3/1/2020,Urban Hawaii,102.891
2055,4/1/2020,Urban Hawaii,102.891
2056,5/1/2020,Urban Hawaii,101.135
2057,6/1/2020,Urban Hawaii,101.135
2058,7/1/2020,Urban Hawaii,101.126
2059,8/1/2020,Urban Hawaii,101.126
2060,9/1/2020,Urban Hawaii,103.666
2061,10/1/2020,Urban Hawaii,103.666
2062,11/1/2020,Urban Hawaii,108.79
2063,12/1/2020,Urban Hawaii,108.79
2064,1/1/2021,Urban Hawaii,105.138
2065,2/1/2021,Urban Hawaii,105.138
2066,3/1/2021,Urban Hawaii,106.499
2067,4/1/2021,Urban Hawaii,106.499
2068,5/1/2021,Urban Hawaii,114.147
2069,6/1/2021,Urban Hawaii,114.147
2070,7/1/2021,Urban Hawaii,114.147
2071,8/1/2021,Urban Hawaii,114.147
2072,9/1/2021,Urban Hawaii,114.147
2073,10/1/2021,Urban Hawaii,114.147
2074,11/1/2021,Urban Hawaii,119.712
2075,12/1/2021,Urban Hawaii,119.712
2076,1/1/2022,Urban Hawaii,120.367
2077,2/1/2022,Urban Hawaii,120.367
2078,3/1/2022,Urban Hawaii,121.508
2079,4/1/2022,Urban Hawaii,121.508
2080,5/1/2022,Urban Hawaii,127.183
2081,6/1/2022,Urban Hawaii,127.183
2082,7/1/2022,Urban Hawaii,129.781
2083,8/1/2022,Urban Hawaii,129.781
2084,9/1/2022,Urban Hawaii,127.311
2085,10/1/2022,Urban Hawaii,127.311
2086,11/1/2022,Urban Hawaii,126.401
2087,12/1/2022,Urban Hawaii,126.401
2088,1/1/2023,Urban Hawaii,127.032
2089,2/1/2023,Urban Hawaii,127.032
2090,3/1/2023,Urban Hawaii,128.288
2091,4/1/2023,Urban Hawaii,128.288
2092,5/1/2023,Urban Hawaii,130.139
2093,6/1/2023,Urban Hawaii,130.139
2094,7/1/2023,Urban Hawaii,129.841
2095,8/1/2023,Urban Hawaii,129.841
2096,9/1/2023,Urban Hawaii,125.769
2097,10/1/2023,Urban Hawaii,125.769
2098,11/1/2023,Urban Hawaii,124.004
2099,12/1/2023,Urban Hawaii,124.004
2100,1/1/2024,Urban Hawaii,121.004
2101,2/1/2024,Urban Hawaii,121.004
2102,3/1/2024,Urban Hawaii,121.676
2103,4/1/2024,Urban Hawaii,121.676
2104,5/1/2024,Urban Hawaii,121.676
2105,6/1/2024,Urban Hawaii,121.676
2106,7/1/2024,Urban Hawaii,121.676
2107,8/1/2024,Urban Hawaii,121.676
2108,9/1/2024,Urban Hawaii,121.676
2109,10/1/2024,Urban Hawaii,121.676
2110,11/1/2024,Urban Hawaii,121.676
2111,12/1/2024,Urban Hawaii,121.676
2112,1/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2113,2/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2114,3/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2115,4/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2116,5/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2117,6/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2118,7/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2119,8/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2120,9/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2121,10/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2122,11/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2123,12/1/2017,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.639
2124,1/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.4
2125,2/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.4
2126,3/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.649
2127,4/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.649
2128,5/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.354
2129,6/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.354
2130,7/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",95.113
2131,8/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",95.113
2132,9/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.749
2133,10/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.749
2134,11/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.968
2135,12/1/2018,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.968
2136,1/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.272
2137,2/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.272
2138,3/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.892
2139,4/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.892
2140,5/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.838
2141,6/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.838
2142,7/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",95.288
2143,8/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",95.288
2144,9/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.906
2145,10/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.906
2146,11/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.831
2147,12/1/2019,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.831
2148,1/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.224
2149,2/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",93.224
2150,3/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.007
2151,4/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.007
2152,5/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.793
2153,6/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",92.793
2154,7/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.968
2155,8/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",94.968
2156,9/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",96.38
2157,10/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",96.38
2158,11/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",97.236
2159,12/1/2020,"Washington-Arlington-Alexandria, DC-VA-MD-WV",97.236
2160,1/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",96.789
2161,2/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",96.789
2162,3/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",97.749
2163,4/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",97.749
2164,5/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",107.464
2165,6/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",107.464
2166,7/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",115.437
2167,8/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",115.437
2168,9/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",113.192
2169,10/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",113.192
2170,11/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",118.939
2171,12/1/2021,"Washington-Arlington-Alexandria, DC-VA-MD-WV",118.939
2172,1/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",118.604
2173,2/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",118.604
2174,3/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",123.039
2175,4/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",123.039
2176,5/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",124.823
2177,6/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",124.823
2178,7/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.866
2179,8/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.866
2180,9/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",125.998
2181,10/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",125.998
2182,11/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",124.816
2183,12/1/2022,"Washington-Arlington-Alexandria, DC-VA-MD-WV",124.816
2184,1/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",123.914
2185,2/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",123.914
2186,3/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.321
2187,4/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.321
2188,5/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",130.158
2189,6/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",130.158
2190,7/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",128.387
2191,8/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",128.387
2192,9/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",129.129
2193,10/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",129.129
2194,11/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.675
2195,12/1/2023,"Washington-Arlington-Alexandria, DC-VA-MD-WV",127.675
2196,1/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.032
2197,2/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.032
2198,3/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2199,4/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2200,5/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2201,6/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2202,7/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2203,8/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2204,9/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2205,10/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2206,11/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
2207,12/1/2024,"Washington-Arlington-Alexandria, DC-VA-MD-WV",126.967
